#time 		photoelectrons 	error 		visit 	orbit 	scan 	wave_center 	wave_start 	wave_end
0.395048218673 10241890.81 1740455.2665 0.880208333333 0.0 2458059.9732 0.0 0.0 0.0
0.396746528472 10288245.2002 1748107.44965 0.880208333333 0.0 2458059.97527 0.0 0.0 1.0
0.398444982946 10273435.4015 1745797.17285 0.880208333333 0.0 2458059.97734 0.0 0.0 0.0
0.400143282056 10309196.6429 1751494.81858 0.880208333333 0.0 2458059.97942 0.0 0.0 1.0
0.401841728896 10294674.0179 1749454.97581 0.880208333333 0.0 2458059.98149 0.0 0.0 0.0
0.403540023807 10329000.472 1754838.9405 0.880208333333 0.0 2458059.98356 0.0 0.0 1.0
0.40523846492 10310093.3722 1751992.51389 0.880208333333 0.0 2458059.98563 0.0 0.0 0.0
0.406936745325 10345697.6021 1757686.54303 0.880208333333 0.0 2458059.9877 0.0 0.0 1.0
0.408635172696 10323885.2717 1754128.25086 0.880208333333 0.0 2458059.98977 0.0 0.0 0.0
0.410333443177 10355755.2694 1759197.74575 0.880208333333 0.0 2458059.99185 0.0 0.0 1.0
0.412031861387 10333874.0912 1755867.31148 0.880208333333 0.0 2458059.99392 0.0 0.0 0.0
0.413730127668 10359304.0403 1759722.03249 0.880208333333 0.0 2458059.99599 0.0 0.0 1.0
0.447374666124 10317283.9631 1752791.78568 0.880208333333 0.0 2458060.03703 0.0 1.0 0.0
0.449073124797 10350991.982 1758374.4543 0.880208333333 0.0 2458060.0391 0.0 1.0 1.0
0.450771430397 10334405.9569 1755934.27731 0.880208333333 0.0 2458060.04118 0.0 1.0 0.0
0.452469885252 10363746.4393 1760373.84958 0.880208333333 0.0 2458060.04325 0.0 1.0 1.0
0.454168184745 10339992.7597 1756820.60541 0.880208333333 0.0 2458060.04532 0.0 1.0 0.0
0.455866636546 10365151.4938 1760780.18568 0.880208333333 0.0 2458060.04739 0.0 1.0 1.0
0.457564931457 10344192.3057 1757496.90134 0.880208333333 0.0 2458060.04946 0.0 1.0 0.0
0.459263369135 10367696.6515 1761131.93687 0.880208333333 0.0 2458060.05153 0.0 1.0 1.0
0.460961650304 10346572.7503 1758105.80826 0.880208333333 0.0 2458060.05361 0.0 1.0 0.0
0.462660078057 10367651.8806 1761064.14827 0.880208333333 0.0 2458060.05568 0.0 1.0 1.0
0.464358353118 10342960.5649 1757319.84065 0.880208333333 0.0 2458060.05775 0.0 1.0 0.0
0.466056775909 10366754.9978 1761024.32785 0.880208333333 0.0 2458060.05982 0.0 1.0 1.0
0.467755039136 10342225.7069 1757254.07491 0.880208333333 0.0 2458060.06189 0.0 1.0 0.0
-0.498344183106 10319948.1817 1753247.26822 0.880208333333 0.0 2458060.10325 0.0 2.0 0.0
-0.49664587598 10353125.2662 1758805.95424 0.880208333333 0.0 2458060.10532 0.0 2.0 1.0
-0.494947414635 10333553.1802 1755658.51997 0.880208333333 0.0 2458060.10739 0.0 2.0 0.0
-0.49324910789 10357732.2924 1759464.24788 0.880208333333 0.0 2458060.10946 0.0 2.0 1.0
-0.491550656852 10332803.3211 1755358.39542 0.880208333333 0.0 2458060.11154 0.0 2.0 0.0
-0.489852361177 10353976.2449 1758854.19465 0.880208333333 0.0 2458060.11361 0.0 2.0 1.0
-0.488153918537 10329124.6889 1755167.25288 0.880208333333 0.0 2458060.11568 0.0 2.0 0.0
-0.486455628588 10348846.112 1757870.58033 0.880208333333 0.0 2458060.11775 0.0 2.0 1.0
-0.484757192055 10322695.4958 1753774.30406 0.880208333333 0.0 2458060.11982 0.0 2.0 0.0
-0.483058915849 10344321.0177 1757208.00635 0.880208333333 0.0 2458060.12189 0.0 2.0 1.0
-0.481360493059 10325528.79 1754407.07725 0.880208333333 0.0 2458060.12397 0.0 2.0 0.0
-0.479662226778 10350495.2133 1758223.00984 0.880208333333 0.0 2458060.12604 0.0 2.0 1.0
-0.477963812004 10331447.2884 1755298.60776 0.880208333333 0.0 2458060.12811 0.0 2.0 0.0
-0.44406318083 10323199.4141 1753657.69863 0.880208333333 0.0 2458060.16946 0.0 3.0 0.0
-0.442364722539 10353909.1243 1758484.95612 0.880208333333 0.0 2458060.17154 0.0 3.0 1.0
-0.440666417321 10335370.3879 1755971.74027 0.880208333333 0.0 2458060.17361 0.0 3.0 0.0
-0.438967963229 10357421.9116 1759250.05857 0.880208333333 0.0 2458060.17568 0.0 3.0 1.0
-0.43726965992 10335821.1043 1756010.56374 0.880208333333 0.0 2458060.17775 0.0 3.0 0.0
-0.435571208881 10361935.8287 1760152.76648 0.880208333333 0.0 2458060.17982 0.0 3.0 1.0
