#time 		photoelectrons 	error 		visit 	orbit 	scan 	wave_center 	wave_start 	wave_end
0.395048218673 14212078.6165 1752591.46476 1.067 0.0 2458059.9732 0.0 0.0 0.0
0.396746528472 14282243.789 1761080.69813 1.067 0.0 2458059.97527 0.0 0.0 1.0
0.398444982946 14255164.4273 1758016.32621 1.067 0.0 2458059.97734 0.0 0.0 0.0
0.400143282056 14311144.7569 1764596.54151 1.067 0.0 2458059.97942 0.0 0.0 1.0
0.401841728896 14281393.4797 1761312.68789 1.067 0.0 2458059.98149 0.0 0.0 0.0
0.403540023807 14335954.3507 1767685.13696 1.067 0.0 2458059.98356 0.0 0.0 1.0
0.40523846492 14305750.2961 1764227.30464 1.067 0.0 2458059.98563 0.0 0.0 0.0
0.406936745325 14357266.5569 1770315.13499 1.067 0.0 2458059.9877 0.0 0.0 1.0
0.408635172696 14321910.9727 1766094.6863 1.067 0.0 2458059.98977 0.0 0.0 0.0
0.410333443177 14370385.8541 1771830.88344 1.067 0.0 2458059.99185 0.0 0.0 1.0
0.412031861387 14339716.4532 1768370.15412 1.067 0.0 2458059.99392 0.0 0.0 0.0
0.413730127668 14377252.3937 1772572.81376 1.067 0.0 2458059.99599 0.0 0.0 1.0
0.447374666124 14314503.8561 1764940.19141 1.067 0.0 2458060.03703 0.0 1.0 0.0
0.449073124797 14367943.4517 1771424.20335 1.067 0.0 2458060.0391 0.0 1.0 1.0
0.450771430397 14334791.0382 1767718.90969 1.067 0.0 2458060.04118 0.0 1.0 0.0
0.452469885252 14379052.3315 1772788.671 1.067 0.0 2458060.04325 0.0 1.0 1.0
0.454168184745 14342724.1851 1768653.24179 1.067 0.0 2458060.04532 0.0 1.0 0.0
0.455866636546 14386931.543 1773818.6919 1.067 0.0 2458060.04739 0.0 1.0 1.0
0.457564931457 14345064.5141 1768952.08371 1.067 0.0 2458060.04946 0.0 1.0 0.0
0.459263369135 14380763.9754 1773015.66776 1.067 0.0 2458060.05153 0.0 1.0 1.0
0.460961650304 14346814.6269 1769263.39423 1.067 0.0 2458060.05361 0.0 1.0 0.0
0.462660078057 14379746.05 1772889.96018 1.067 0.0 2458060.05568 0.0 1.0 1.0
0.464358353118 14341809.3077 1768612.331 1.067 0.0 2458060.05775 0.0 1.0 0.0
0.466056775909 14380086.5066 1772984.53165 1.067 0.0 2458060.05982 0.0 1.0 1.0
0.467755039136 14338656.0816 1768242.55338 1.067 0.0 2458060.06189 0.0 1.0 0.0
-0.498344183106 14312517.1 1764746.57061 1.067 0.0 2458060.10325 0.0 2.0 0.0
-0.49664587598 14362595.1924 1770853.5101 1.067 0.0 2458060.10532 0.0 2.0 1.0
-0.494947414635 14327831.4368 1766792.42886 1.067 0.0 2458060.10739 0.0 2.0 0.0
-0.49324910789 14366232.4037 1771234.29232 1.067 0.0 2458060.10946 0.0 2.0 1.0
-0.491550656852 14327040.0151 1766586.32771 1.067 0.0 2458060.11154 0.0 2.0 0.0
-0.489852361177 14364011.7281 1771052.33304 1.067 0.0 2458060.11361 0.0 2.0 1.0
-0.488153918537 14319585.1614 1765949.04363 1.067 0.0 2458060.11568 0.0 2.0 0.0
-0.486455628588 14353388.0235 1769663.84467 1.067 0.0 2458060.11775 0.0 2.0 1.0
-0.484757192055 14313177.6614 1764979.70256 1.067 0.0 2458060.11982 0.0 2.0 0.0
-0.483058915849 14348734.2052 1769145.91208 1.067 0.0 2458060.12189 0.0 2.0 1.0
-0.481360493059 14313543.8262 1765179.36466 1.067 0.0 2458060.12397 0.0 2.0 0.0
-0.479662226778 14355522.4846 1769922.0794 1.067 0.0 2458060.12604 0.0 2.0 1.0
-0.477963812004 14321082.8849 1765977.86326 1.067 0.0 2458060.12811 0.0 2.0 0.0
-0.44406318083 14314418.9257 1764884.78259 1.067 0.0 2458060.16946 0.0 3.0 0.0
-0.442364722539 14360477.3296 1770324.36973 1.067 0.0 2458060.17154 0.0 3.0 1.0
-0.440666417321 14330993.5593 1767141.31101 1.067 0.0 2458060.17361 0.0 3.0 0.0
-0.438967963229 14367893.6981 1771364.23954 1.067 0.0 2458060.17568 0.0 3.0 1.0
-0.43726965992 14330890.9529 1767148.65769 1.067 0.0 2458060.17775 0.0 3.0 0.0
-0.435571208881 14368531.9583 1771583.20881 1.067 0.0 2458060.17982 0.0 3.0 1.0
-0.433872918169 14332555.4772 1767362.38508 1.067 0.0 2458060.18189 0.0 3.0 0.0
-0.432174480491 14368832.6903 1771582.61217 1.067 0.0 2458060.18397 0.0 3.0 1.0
-0.430476200086 14333462.3982 1767474.38612 1.067 0.0 2458060.18604 0.0 3.0 0.0
-0.428777772715 14375327.5707 1772250.77496 1.067 0.0 2458060.18811 0.0 3.0 1.0
-0.427079497272 14339029.6995 1768314.58527 1.067 0.0 2458060.19018 0.0 3.0 0.0
-0.425381075245 14379266.5606 1772941.5372 1.067 0.0 2458060.19225 0.0 3.0 1.0
-0.423682812017 14346190.5856 1769136.31128 1.067 0.0 2458060.19433 0.0 3.0 0.0
-0.389782041131 14325261.8497 1766181.47569 1.067 0.0 2458060.23568 0.0 4.0 0.0
-0.388083730569 14373769.4169 1772018.5142 1.067 0.0 2458060.23775 0.0 4.0 1.0
-0.386385269987 14343432.4746 1768581.57502 1.067 0.0 2458060.23982 0.0 4.0 0.0
-0.384686967824 14383492.2104 1773295.08278 1.067 0.0 2458060.2419 0.0 4.0 1.0
-0.382988517167 14346018.7902 1768971.42442 1.067 0.0 2458060.24397 0.0 4.0 0.0
-0.381290222256 14389909.4294 1774138.38934 1.067 0.0 2458060.24604 0.0 4.0 1.0
-0.379591779997 14354180.6208 1769962.18167 1.067 0.0 2458060.24811 0.0 4.0 0.0
-0.377893490048 14394181.1681 1774673.1592 1.067 0.0 2458060.25018 0.0 4.0 1.0
-0.376195053897 14355512.8888 1770376.6886 1.067 0.0 2458060.25225 0.0 4.0 0.0
-0.374496778073 14389227.8793 1774071.52771 1.067 0.0 2458060.25433 0.0 4.0 1.0
-0.372798355664 14350148.0009 1769604.91983 1.067 0.0 2458060.2564 0.0 4.0 0.0
-0.371100088619 14385208.899 1773488.12057 1.067 0.0 2458060.25847 0.0 4.0 1.0
-0.369401674227 14347842.2924 1769297.67431 1.067 0.0 2458060.26054 0.0 4.0 0.0
