#time 		photoelectrons 	error 		visit 	orbit 	scan 	wave_center 	wave_start 	wave_end
0.395048218673 14184177.2538 2402902.07261 1.06979166667 0.0 2458059.9732 0.0 0.0 0.0
0.396746528472 14253237.9922 2414404.98388 1.06979166667 0.0 2458059.97527 0.0 0.0 1.0
0.398444982946 14227939.6308 2410476.29624 1.06979166667 0.0 2458059.97734 0.0 0.0 0.0
0.400143282056 14283579.3053 2419457.69652 1.06979166667 0.0 2458059.97942 0.0 0.0 1.0
0.401841728896 14253242.9597 2414844.08659 1.06979166667 0.0 2458059.98149 0.0 0.0 0.0
0.403540023807 14308557.653 2423724.91309 1.06979166667 0.0 2458059.98356 0.0 0.0 1.0
0.40523846492 14276921.0896 2418729.94181 1.06979166667 0.0 2458059.98563 0.0 0.0 0.0
0.406936745325 14329923.8978 2427346.94672 1.06979166667 0.0 2458059.9877 0.0 0.0 1.0
0.408635172696 14293590.767 2421390.03995 1.06979166667 0.0 2458059.98977 0.0 0.0 0.0
0.410333443177 14342568.1686 2429354.58218 1.06979166667 0.0 2458059.99185 0.0 0.0 1.0
0.412031861387 14311186.6588 2424472.62183 1.06979166667 0.0 2458059.99392 0.0 0.0 0.0
0.413730127668 14348429.3283 2430198.39194 1.06979166667 0.0 2458059.99599 0.0 0.0 1.0
0.447374666124 14287672.9589 2420046.25096 1.06979166667 0.0 2458060.03703 0.0 1.0 0.0
0.449073124797 14339889.3181 2428749.5757 1.06979166667 0.0 2458060.0391 0.0 1.0 1.0
0.450771430397 14306486.8259 2423625.56368 1.06979166667 0.0 2458060.04118 0.0 1.0 0.0
0.452469885252 14349627.025 2430410.91794 1.06979166667 0.0 2458060.04325 0.0 1.0 1.0
0.454168184745 14314144.4704 2424854.33235 1.06979166667 0.0 2458060.04532 0.0 1.0 0.0
0.455866636546 14357848.3035 2431877.96398 1.06979166667 0.0 2458060.04739 0.0 1.0 1.0
0.457564931457 14317362.0285 2425409.32072 1.06979166667 0.0 2458060.04946 0.0 1.0 0.0
0.459263369135 14350921.1011 2430644.1293 1.06979166667 0.0 2458060.05153 0.0 1.0 1.0
0.460961650304 14318294.6783 2425693.79704 1.06979166667 0.0 2458060.05361 0.0 1.0 0.0
0.462660078057 14350512.3283 2430589.78675 1.06979166667 0.0 2458060.05568 0.0 1.0 1.0
0.464358353118 14313113.5101 2424781.26799 1.06979166667 0.0 2458060.05775 0.0 1.0 0.0
0.466056775909 14350946.3377 2430714.32518 1.06979166667 0.0 2458060.05982 0.0 1.0 1.0
0.467755039136 14310902.0247 2424425.19882 1.06979166667 0.0 2458060.06189 0.0 1.0 0.0
-0.498344183106 14285012.5754 2419682.57334 1.06979166667 0.0 2458060.10325 0.0 2.0 0.0
-0.49664587598 14334577.8105 2427980.66367 1.06979166667 0.0 2458060.10532 0.0 2.0 1.0
-0.494947414635 14299266.186 2422299.91713 1.06979166667 0.0 2458060.10739 0.0 2.0 0.0
-0.49324910789 14337970.1993 2428447.05083 1.06979166667 0.0 2458060.10946 0.0 2.0 1.0
-0.491550656852 14298653.6029 2422050.64409 1.06979166667 0.0 2458060.11154 0.0 2.0 0.0
-0.489852361177 14336630.159 2428351.18482 1.06979166667 0.0 2458060.11361 0.0 2.0 1.0
-0.488153918537 14291474.6921 2421213.39616 1.06979166667 0.0 2458060.11568 0.0 2.0 0.0
-0.486455628588 14324274.5013 2426155.25734 1.06979166667 0.0 2458060.11775 0.0 2.0 1.0
-0.484757192055 14284236.0138 2419749.68266 1.06979166667 0.0 2458060.11982 0.0 2.0 0.0
-0.483058915849 14320438.4831 2425580.80472 1.06979166667 0.0 2458060.12189 0.0 2.0 1.0
-0.481360493059 14285469.2034 2420164.36107 1.06979166667 0.0 2458060.12397 0.0 2.0 0.0
-0.479662226778 14325871.696 2426412.18017 1.06979166667 0.0 2458060.12604 0.0 2.0 1.0
-0.477963812004 14292554.1033 2421184.9542 1.06979166667 0.0 2458060.12811 0.0 2.0 0.0
-0.44406318083 14285368.5485 2419612.69457 1.06979166667 0.0 2458060.16946 0.0 3.0 0.0
-0.442364722539 14331148.2655 2427031.09736 1.06979166667 0.0 2458060.17154 0.0 3.0 1.0
-0.440666417321 14302777.2068 2422842.36312 1.06979166667 0.0 2458060.17361 0.0 3.0 0.0
-0.438967963229 14340776.3988 2428815.8018 1.06979166667 0.0 2458060.17568 0.0 3.0 1.0
-0.43726965992 14301958.9259 2422731.68435 1.06979166667 0.0 2458060.17775 0.0 3.0 0.0
-0.435571208881 14338357.1544 2428626.84605 1.06979166667 0.0 2458060.17982 0.0 3.0 1.0
-0.433872918169 14304351.7383 2423139.16796 1.06979166667 0.0 2458060.18189 0.0 3.0 0.0
-0.432174480491 14341723.8322 2429134.84257 1.06979166667 0.0 2458060.18397 0.0 3.0 1.0
-0.430476200086 14305317.9268 2423304.91296 1.06979166667 0.0 2458060.18604 0.0 3.0 0.0
-0.428777772715 14347811.9483 2429962.47882 1.06979166667 0.0 2458060.18811 0.0 3.0 1.0
-0.427079497272 14309431.0922 2424229.27664 1.06979166667 0.0 2458060.19018 0.0 3.0 0.0
-0.425381075245 14350572.2848 2430736.71209 1.06979166667 0.0 2458060.19225 0.0 3.0 1.0
-0.423682812017 14318191.1794 2425615.51578 1.06979166667 0.0 2458060.19433 0.0 3.0 0.0
-0.389782041131 14295696.9372 2421290.67889 1.06979166667 0.0 2458060.23568 0.0 4.0 0.0
-0.388083730569 14345286.4144 2429503.94627 1.06979166667 0.0 2458060.23775 0.0 4.0 1.0
-0.386385269987 14316028.1722 2424954.4851 1.06979166667 0.0 2458060.23982 0.0 4.0 0.0
-0.384686967824 14354851.4198 2431225.65696 1.06979166667 0.0 2458060.2419 0.0 4.0 1.0
-0.382988517167 14317000.1226 2425230.47859 1.06979166667 0.0 2458060.24397 0.0 4.0 0.0
-0.381290222256 14362155.033 2432544.20157 1.06979166667 0.0 2458060.24604 0.0 4.0 1.0
-0.379591779997 14325618.9076 2426652.46826 1.06979166667 0.0 2458060.24811 0.0 4.0 0.0
